273	ECKWERSHEIM	67119		0	0	67	42	1	1	7.694881	48.681082	5	6	0	1	6	3	3	0	4	
274	EICHHOFFEN	67120		0	0	67	42	1	1	7.442394	48.383820	1	5	0	3	8	5	1	0	7	
275	ELSENHEIM	67121		0	0	67	42	1	1	7.499191	48.161585	12	5	0	3	9	5	24	0	7	
276	WANGENBOURG-ENGENTHAL	67122		0	0	67	42	1	1	7.307104	48.622882	33	3	0	2	5	4	38	0	9	
277	ENGWILLER	67123		0	0	67	42	1	1	7.614948	48.884391	15	2	0	1	2	2	22	0	4	
278	ENTZHEIM	67124		0	0	67	42	1	1	7.634646	48.531500	8	6	0	2	6	3	-1	0	10	
279	EPFIG	67125		0	0	67	42	1	1	7.465838	48.358457	1	5	0	3	9	5	1	0	7	
280	ERCKARTSWILLER	67126		0	0	67	42	1	1	7.359213	48.875577	17	4	0	1	2	4	21	0	9	
281	ERGERSHEIM	67127		0	0	67	42	1	1	7.528137	48.569409	14	3	0	2	7	3	12	0	5	
282	ERNOLSHEIM-BRUCHE	67128		0	0	67	42	1	1	7.565492	48.564835	14	3	0	2	7	3	11	0	5	
283	ERNOLSHEIM-LES-SAVERNE	67129		0	0	67	42	1	1	7.381721	48.792399	21	4	0	1	5	4	7	0	9	
284	ESCHAU	67131		0	0	67	42	1	1	7.715892	48.488301	8	6	0	2	6	3	-1	0	10	
285	ESCHBACH	67132		0	0	67	42	1	1	8.018682	49.174125	35	7	0	1	4	2	25	0	4	
286	ESCHBOURG	67133		0	0	67	42	1	1	7.296309	48.813609	17	4	0	1	1	4	21	0	9	
287	ESCHWILLER	67134		0	0	67	42	1	1	7.113289	48.858712	6	4	0	1	1	4	10	0	9	
288	ETTENDORF	67135		0	0	67	42	1	1	7.583123	48.813474	10	6	0	1	4	2	18	0	9	
289	EYWILLER	67136		0	0	67	42	1	1	7.133364	48.870664	6	4	0	1	1	4	10	0	9	
290	FEGERSHEIM	67137		0	0	67	42	1	1	7.679548	48.489530	8	6	0	2	6	3	-1	0	10	
291	FESSENHEIM-LE-BAS	67138		0	0	67	42	1	1	7.539099	48.633122	31	6	0	2	5	3	38	0	10	
292	FLEXBOURG	67139		0	0	67	42	1	1	7.431820	48.571934	33	3	0	2	7	3	12	0	5	
293	FORSTFELD	67140		0	0	67	42	1	1	8.037069	48.859162	3	2	0	1	4	2	28	0	4	
294	FORSTHEIM	67141		0	0	67	42	1	1	7.714870	48.895416	35	7	0	1	4	2	25	0	4	
295	FORT-LOUIS	67142		0	0	67	42	1	1	8.056384	48.801064	3	2	0	1	4	2	28	0	4	
296	FOUCHY	67143		0	0	67	42	1	1	7.263769	48.325611	32	5	0	3	9	5	37	0	7	
297	FOUDAY	67144		0	0	67	42	1	1	7.185696	48.420667	23	3	0	2	7	3	32	0	5	
298	FRIEDOLSHEIM	67145		0	0	67	42	1	1	7.484972	48.706166	10	6	0	1	5	4	7	0	9	
299	FRIESENHEIM	67146		0	0	67	42	1	1	7.881788	48.373357	2	5	0	3	8	5	14	0	7	
300	FROESCHWILLER	67147		0	0	67	42	1	1	7.721122	48.945677	35	7	0	1	3	2	23	0	4	
301	FROHMUHL	67148		0	0	67	42	1	1	7.280870	48.909208	17	4	0	1	1	4	21	0	9	
302	FURCHHAUSEN	67149		0	0	67	42	1	1	7.439227	48.718722	21	4	0	1	5	4	7	0	9	
303	FURDENHEIM	67150		0	0	67	42	1	1	7.563408	48.613021	31	6	0	2	6	3	9	0	10	
304	GAMBSHEIM	67151		0	0	67	42	1	1	7.882959	48.691475	5	6	0	1	6	3	-1	0	4	
305	GEISPOLSHEIM	67152		0	0	67	42	1	1	7.643779	48.515161	8	6	0	2	6	3	-1	0	10	
306	GEISWILLER	67153		0	0	67	42	1	1	7.505352	48.787986	10	6	0	1	5	4	5	0	9	
307	GERSTHEIM	67154		0	0	67	42	1	1	7.701995	48.381383	7	5	0	2	8	3	14	0	7	
308	GERTWILLER	67155		0	0	67	42	1	1	7.467860	48.411221	1	5	0	3	8	5	1	0	7	
309	GEUDERTHEIM	67156		0	0	67	42	1	1	7.755162	48.723636	5	6	0	1	4	3	6	0	4	
310	GINGSHEIM	67158		0	0	67	42	1	1	7.589045	48.716492	10	6	0	1	5	3	18	0	9	
311	GOERLINGEN	67159		0	0	67	42	1	1	7.082536	48.795652	6	4	0	1	1	1	51	0	9	
312	GOERSDORF	67160		0	0	67	42	1	1	7.766277	48.949376	35	7	0	1	3	2	23	0	12	
313	GOTTENHOUSE	67161		0	0	67	42	1	1	7.360278	48.720453	13	4	0	1	5	4	31	0	9	
314	GOTTESHEIM	67162		0	0	67	42	1	1	7.480077	48.774741	21	4	0	1	5	4	7	0	9	
315	GOUGENHEIM	67163		0	0	67	42	1	1	7.565836	48.702006	31	6	0	2	5	3	18	0	10	
316	GOXWILLER	67164		0	0	67	42	1	1	7.486678	48.432814	16	5	0	2	8	3	1	0	7	
317	GRANDFONTAINE	67165		0	0	67	42	1	1	5.901301	47.197801	23	3	0	2	7	3	32	0	5	
318	GRASSENDORF	67166		0	0	67	42	1	1	7.612930	48.819719	10	6	0	1	4	2	22	0	9	
319	GRENDELBRUCH	67167		0	0	67	42	1	1	7.323583	48.492208	18	3	0	2	7	3	36	0	5	
320	GRESSWILLER	67168		0	0	67	42	1	1	7.431760	48.535358	14	3	0	2	7	3	26	0	5	
321	GRIES	67169		0	0	67	42	1	1	7.814117	48.752190	5	6	0	1	4	2	19	0	4	
322	GRIESHEIM-PRES-MOLSHEIM	67172		0	0	67	42	1	1	7.532334	48.502443	18	3	0	2	7	3	11	0	5	
323	GRIESHEIM-SUR-SOUFFEL	67173		0	0	67	42	1	1	7.668448	48.635742	31	6	0	2	6	3	9	0	10	
324	GUMBRECHTSHOFFEN	67174		0	0	67	42	1	1	7.631504	48.905406	15	2	0	1	2	2	25	0	4	
325	GUNDERSHOFFEN	67176		0	0	67	42	1	1	7.659194	48.906674	15	2	0	1	4	2	25	0	4	
326	GUNSTETT	67177		0	0	67	42	1	1	7.764337	48.915583	35	7	0	1	4	2	23	0	4	
327	GUNGWILLER	67178		0	0	67	42	1	1	7.157929	48.881569	6	4	0	1	1	4	10	0	9	
328	HAEGEN	67179		0	0	67	42	1	1	7.339208	48.714543	13	4	0	1	5	4	31	0	9	
329	HANDSCHUHEIM	67181		0	0	67	42	1	1	7.578148	48.603174	31	6	0	2	6	3	9	0	10	
330	HANGENBIETEN	67182		0	0	67	42	1	1	7.613234	48.559537	43	6	0	2	6	3	11	0	10	
331	HARSKIRCHEN	67183		0	0	67	42	1	1	7.040054	48.934080	20	4	0	1	1	4	30	0	9	
332	HATTEN	67184		0	0	67	42	1	1	7.980372	48.901329	26	7	0	1	3	6	16	0	12	
333	HATTMATT	67185		0	0	67	42	1	1	7.422372	48.791074	21	4	0	1	5	4	7	0	9	
334	HEGENEY	67186		0	0	67	42	1	1	7.740545	48.890541	35	7	0	1	4	2	23	0	4	
335	HEIDOLSHEIM	67187		0	0	67	42	1	1	7.516720	48.200982	12	5	0	3	9	5	24	0	7	
336	HEILIGENBERG	67188		0	0	67	42	1	1	7.391514	48.537679	14	3	0	2	7	3	26	0	5	
337	HEILIGENSTEIN	67189		0	0	67	42	1	1	7.451059	48.420502	1	5	0	3	8	5	1	0	7	
338	HENGWILLER	67190		0	0	67	42	1	1	7.332953	48.667372	13	4	0	1	5	4	7	0	9	
339	HERBITZHEIM	67191		0	0	67	42	1	1	7.082807	49.014948	20	4	0	1	1	4	0	0	9	
340	HERBSHEIM	67192		0	0	67	42	1	1	7.631970	48.349797	2	5	0	3	8	5	2	0	7	
341	HERRLISHEIM	67194		0	0	67	42	1	1	7.906799	48.730064	3	2	0	1	4	2	17	0	4	
342	HESSENHEIM	67195		0	0	67	42	1	1	7.551086	48.209419	12	5	0	3	9	5	24	0	7	
343	HILSENHEIM	67196		0	0	67	42	1	1	7.567212	48.289771	12	5	0	3	9	5	35	0	7	
344	HINDISHEIM	67197		0	0	67	42	1	1	7.638570	48.468596	7	5	0	2	8	3	12	0	7	
345	HINSBOURG	67198		0	0	67	42	1	1	7.288919	48.906427	17	4	0	1	2	4	21	0	9	
346	HINSINGEN	67199		0	0	67	42	1	1	6.993446	48.953229	20	4	0	1	1	4	30	0	9	
347	HIPSHEIM	67200		0	0	67	42	1	1	7.675081	48.466648	7	5	0	2	8	3	12	0	7	
348	HIRSCHLAND	67201		0	0	67	42	1	1	7.114093	48.837176	6	4	0	1	1	1	10	0	9	
349	HOCHFELDEN	67202		0	0	67	42	1	1	7.566331	48.757098	10	6	0	1	5	4	18	0	9	
350	HOCHSTETT	67203		0	0	67	42	1	1	7.678641	48.779203	9	2	0	1	4	2	3	0	4	
351	HOENHEIM	67204		0	0	67	42	1	1	7.755302	48.621411	44	6	0	2	6	3	-1	0	10	
352	HOFFEN	67206		0	0	67	42	1	1	7.942234	48.928197	26	7	0	1	3	6	16	0	12	
353	HOHATZENHEIM	67207		0	0	67	42	1	1	7.615773	48.712187	10	6	0	1	5	3	18	0	9	
354	HOHENGOEFT	67208		0	0	67	42	1	1	7.473322	48.661758	13	4	0	1	5	4	38	0	9	
355	HOHFRANKENHEIM	67209		0	0	67	42	1	1	7.576206	48.729368	10	6	0	1	5	4	18	0	9	
356	LE HOHWALD	67210		0	0	67	42	1	1	7.330123	48.403557	1	5	0	3	8	5	1	0	7	
357	HOLTZHEIM	67212		0	0	67	42	1	1	7.643048	48.558437	8	6	0	2	6	3	-1	0	10	
358	HUNSPACH	67213		0	0	67	42	1	1	7.940733	48.952901	26	7	0	1	3	6	16	0	12	
359	HURTIGHEIM	67214		0	0	67	42	1	1	7.591220	48.617198	31	6	0	2	6	3	9	0	10	
360	HUTTENDORF	67215		0	0	67	42	1	1	7.643578	48.801846	9	2	0	1	4	2	3	0	4	
361	HUTTENHEIM	67216		0	0	67	42	1	1	7.578472	48.357933	2	5	0	3	8	5	2	0	7	
362	ICHTRATZHEIM	67217		0	0	67	42	1	1	7.679435	48.476809	7	5	0	2	6	3	-1	0	7	
363	ILLKIRCH-GRAFFENSTADEN	67218		0	0	67	42	1	1	7.711079	48.529343	42	6	0	2	6	3	-1	0	10	
364	INGENHEIM	67220		0	0	67	42	1	1	7.520824	48.733951	10	6	0	1	5	4	18	0	9	
365	INGOLSHEIM	67221		0	0	67	42	1	1	7.936955	48.973942	26	7	0	1	3	6	16	0	12	
366	INNENHEIM	67223		0	0	67	42	1	1	7.572978	48.495744	16	5	0	2	7	3	-1	0	5	
367	ISSENHAUSEN	67225		0	0	67	42	1	1	7.536942	48.805916	10	6	0	1	2	4	5	0	9	
368	ITTENHEIM	67226		0	0	67	42	1	1	7.595420	48.604525	43	6	0	2	6	3	9	0	10	
369	ITTERSWILLER	67227		0	0	67	42	1	1	7.431195	48.363884	1	5	0	3	9	5	1	0	7	
370	NEUGARTHEIM-ITTLENHEIM	67228		0	0	67	42	1	1	7.537324	48.663173	31	6	0	2	5	3	9	0	10	
371	JETTERSWILLER	67229		0	0	67	42	1	1	7.414814	48.669852	13	4	0	1	5	4	7	0	9	
372	KALTENHOUSE	67230		0	0	67	42	1	1	7.834645	48.791581	9	2	0	1	4	2	4	0	4	
373	KAUFFENHEIM	67231		0	0	67	42	1	1	8.027024	48.853699	3	2	0	1	4	2	28	0	4	
374	KEFFENACH	67232		0	0	67	42	1	1	7.880816	48.964805	26	7	0	1	3	6	16	0	12	
375	KERTZFELD	67233		0	0	67	42	1	1	7.569245	48.380195	2	5	0	3	8	5	2	0	7	
376	KESKASTEL	67234		0	0	67	42	1	1	7.043679	48.970562	20	4	0	1	1	4	30	0	9	
377	KESSELDORF	67235		0	0	67	42	1	1	8.068680	48.875332	25	7	0	1	3	2	34	0	4	
378	KIENHEIM	67236		0	0	67	42	1	1	7.578671	48.689061	31	6	0	2	5	3	9	0	10	
379	KILSTETT	67237		0	0	67	42	1	1	7.856656	48.674680	5	6	0	1	6	3	-1	0	4	
380	KINDWILLER	67238		0	0	67	42	1	1	7.596150	48.862435	15	2	0	1	2	2	22	0	4	
381	KINTZHEIM	67239		0	0	67	42	1	1	7.395253	48.254659	24	5	0	3	9	5	33	0	7	
382	KIRCHHEIM	67240		0	0	67	42	1	1	7.496860	48.609911	33	3	0	2	7	3	38	0	5	
383	KIRRBERG	67241		0	0	67	42	1	1	7.064386	48.822378	6	4	0	1	1	1	51	0	9	
384	KIRRWILLER-BOSSELSHAUSEN	67242		0	0	67	42	1	1	7.529250	48.815446	4	4	0	1	2	4	5	0	9	
385	KLEINGOEFT	67244		0	0	67	42	1	1	7.443177	48.691430	13	4	0	1	5	4	7	0	9	
386	KNOERSHEIM	67245		0	0	67	42	1	1	7.461216	48.680500	13	4	0	1	5	4	7	0	9	
387	KOGENHEIM	67246		0	0	67	42	1	1	7.544513	48.336919	2	5	0	3	9	5	2	0	7	
388	KOLBSHEIM	67247		0	0	67	42	1	1	7.588697	48.561125	8	6	0	2	6	3	11	0	10	
389	KRAUTERGERSHEIM	67248		0	0	67	42	1	1	7.566082	48.476168	16	5	0	2	8	3	-1	0	7	
390	KRAUTWILLER	67249		0	0	67	42	1	1	7.685618	48.737259	5	6	0	1	4	2	6	0	4	
391	KRIEGSHEIM	67250		0	0	67	42	1	1	7.728209	48.757759	5	6	0	1	4	2	6	0	4	
392	KURTZENHOUSE	67252		0	0	67	42	1	1	7.803133	48.740521	5	6	0	1	4	2	19	0	4	
393	KUTTOLSHEIM	67253		0	0	67	42	1	1	7.525033	48.643649	31	6	0	2	5	3	38	0	10	
394	KUTZENHAUSEN	67254		0	0	67	42	1	1	7.857022	48.934337	26	7	0	1	3	6	23	0	12	
395	LALAYE	67255		0	0	67	42	1	1	7.264520	48.330043	32	5	0	3	9	5	37	0	7	
396	LAMPERTHEIM	67256		0	0	67	42	1	1	7.700402	48.650456	43	6	0	2	6	3	-1	0	10	
397	LAMPERTSLOCH	67257		0	0	67	42	1	1	7.817727	48.956520	35	7	0	1	3	6	23	0	12	
398	LANDERSHEIM	67258		0	0	67	42	1	1	7.493303	48.689399	13	4	0	1	5	4	7	0	9	
399	LANGENSOULTZBACH	67259		0	0	67	42	1	1	7.733733	48.968116	35	7	0	1	3	2	23	0	12	
400	LAUBACH	67260		0	0	67	42	1	1	7.720690	48.881193	35	7	0	1	4	2	25	0	4	
401	LAUTERBOURG	67261		0	0	67	42	1	1	8.177230	48.974619	11	7	0	1	3	6	34	0	12	
402	LEMBACH	67263		0	0	67	42	1	1	7.789712	49.005842	34	7	0	1	3	6	23	0	12	
403	LEUTENHEIM	67264		0	0	67	42	1	1	8.019455	48.842724	3	2	0	1	4	2	28	0	4	
404	LICHTENBERG	67265		0	0	67	42	1	1	7.481805	48.920813	17	4	0	1	2	4	21	0	9	
405	LIMERSHEIM	67266		0	0	67	42	1	1	7.644994	48.454471	7	5	0	2	8	3	12	0	7	
406	LINGOLSHEIM	67267		0	0	67	42	1	1	7.682223	48.556989	42	6	0	2	6	3	-1	0	10	
407	LIPSHEIM	67268		0	0	67	42	1	1	7.666431	48.492279	8	6	0	2	6	3	-1	0	10	
408	LITTENHEIM	67269		0	0	67	42	1	1	7.488045	48.728384	21	4	0	1	5	4	7	0	9	
409	LIXHAUSEN	67270		0	0	67	42	1	1	7.548519	48.794085	10	6	0	1	5	4	18	0	9	
410	LOBSANN	67271		0	0	67	42	1	1	7.843510	48.964169	26	7	0	1	3	6	23	0	12	
411	LOCHWILLER	67272		0	0	67	42	1	1	7.416257	48.696231	13	4	0	1	5	4	7	0	9	
412	LOHR	67273		0	0	67	42	1	1	7.243165	48.858244	17	4	0	1	1	4	21	0	9	
413	LORENTZEN	67274		0	0	67	42	1	1	7.176479	48.952275	20	4	0	1	1	4	8	0	9	
414	LUPSTEIN	67275		0	0	67	42	1	1	7.485518	48.736388	21	4	0	1	5	4	7	0	9	
415	LUTZELHOUSE	67276		0	0	67	42	1	1	7.287852	48.519621	14	3	0	2	7	3	36	0	5	
416	MACKENHEIM	67277		0	0	67	42	1	1	7.565551	48.184286	12	5	0	3	9	5	24	0	7	
417	MACKWILLER	67278		0	0	67	42	1	1	7.174721	48.926196	6	4	0	1	1	4	8	0	9	
418	MAENNOLSHEIM	67279		0	0	67	42	1	1	7.463163	48.699730	21	4	0	1	5	4	7	0	9	
419	MAISONSGOUTTE	67280		0	0	67	42	1	1	7.263989	48.353323	32	5	0	3	9	5	37	0	7	
420	MARCKOLSHEIM	67281		0	0	67	42	1	1	7.544126	48.164565	12	5	0	3	9	5	24	0	7	
421	MARLENHEIM	67282		0	0	67	42	1	1	7.489390	48.621818	33	3	0	2	5	3	38	0	5	
422	MARMOUTIER	67283		0	0	67	42	1	1	7.380904	48.691043	13	4	0	1	5	4	7	0	9	
423	MATZENHEIM	67285		0	0	67	42	1	1	7.622149	48.395728	2	5	0	3	8	5	12	0	7	
424	MEISTRATZHEIM	67286		0	0	67	42	1	1	7.547657	48.450683	16	5	0	2	8	3	27	0	7	
425	MELSHEIM	67287		0	0	67	42	1	1	7.522214	48.757126	10	6	0	1	5	4	18	0	9	
426	MEMMELSHOFFEN	67288		0	0	67	42	1	1	7.871493	48.960528	26	7	0	1	3	6	16	0	12	
427	MENCHHOFFEN	67289		0	0	67	42	1	1	7.495892	48.859161	4	4	0	1	2	4	20	0	9	
428	MERKWILLER-PECHELBRONN	67290		0	0	67	42	1	1	7.827700	48.938557	26	7	0	1	3	6	23	0	12	
429	MERTZWILLER	67291		0	0	67	42	1	1	7.679155	48.862229	15	2	0	1	4	2	25	0	4	
430	MIETESHEIM	67292		0	0	67	42	1	1	7.639930	48.878645	15	2	0	1	4	2	25	0	4	
431	MINVERSHEIM	67293		0	0	67	42	1	1	7.622170	48.786120	10	6	0	1	4	2	18	0	9	
432	MITTELBERGHEIM	67295		0	0	67	42	1	1	7.441869	48.396255	1	5	0	3	8	5	1	0	7	
433	MITTELHAUSBERGEN	67296		0	0	67	42	1	1	7.690611	48.614007	43	6	0	2	6	3	-1	0	10	
434	MITTELHAUSEN	67297		0	0	67	42	1	1	7.631247	48.708920	10	6	0	1	5	3	3	0	9	
435	MITTELSCHAEFFOLSHEIM	67298		0	0	67	42	1	1	7.652999	48.700606	5	6	0	1	6	3	3	0	4	
436	MOLLKIRCH	67299		0	0	67	42	1	1	7.385458	48.506503	18	3	0	2	7	3	36	0	5	
437	MOLSHEIM	67300		0	0	67	42	1	1	7.491980	48.540236	14	3	0	2	7	3	26	0	5	
438	MOMMENHEIM	67301		0	0	67	42	1	1	7.642342	48.757713	5	6	0	1	4	2	3	0	4	
439	MONSWILLER	67302		0	0	67	42	1	1	7.377274	48.754777	21	4	0	1	5	4	7	0	9	
440	MORSBRONN-LES-BAINS	67303		0	0	67	42	1	1	7.743328	48.900922	35	7	0	1	4	2	23	0	4	
441	MORSCHWILLER	67304		0	0	67	42	1	1	7.625935	48.820652	9	2	0	1	4	2	22	0	4	
442	MOTHERN	67305		0	0	67	42	1	1	8.154180	48.935621	25	7	0	1	3	6	34	0	12	
443	MUHLBACH-SUR-BRUCHE	67306		0	0	67	42	1	1	7.296759	48.516405	14	3	0	2	7	3	36	0	5	
444	MULHAUSEN	67307		0	0	67	42	1	1	7.553267	48.882544	4	4	0	1	2	4	20	0	4	
445	MUNCHHAUSEN	67308		0	0	67	42	1	1	8.147787	48.919651	25	7	0	1	3	6	34	0	12	
446	MUNDOLSHEIM	67309		0	0	67	42	1	1	7.714848	48.641742	43	6	0	2	6	3	-1	0	10	
447	MUSSIG	67310		0	0	67	42	1	1	7.519979	48.229850	12	5	0	3	9	5	35	0	7	
448	MUTTERSHOLTZ	67311		0	0	67	42	1	1	7.535963	48.266890	12	5	0	3	9	5	35	0	7	
449	MUTZENHOUSE	67312		0	0	67	42	1	1	7.589111	48.740293	10	6	0	1	5	4	18	0	9	
450	MUTZIG	67313		0	0	67	42	1	1	7.456060	48.539802	14	3	0	2	7	3	26	0	5	
451	NATZWILLER	67314		0	0	67	42	1	1	7.260085	48.436578	23	3	0	2	7	3	32	0	5	
452	NEEWILLER-PRES-LAUTERBOURG	67315		0	0	67	42	1	1	8.125594	48.954712	11	7	0	1	3	6	34	0	12	
453	NEUBOIS	67317		0	0	67	42	1	1	7.339754	48.306024	32	5	0	3	9	5	37	0	7	
454	NEUHAEUSEL	67319		0	0	67	42	1	1	8.086051	48.824299	3	2	0	1	4	2	28	0	4	
455	NEUVE-EGLISE	67320		0	0	67	42	1	1	7.313084	48.329590	32	5	0	3	9	5	37	0	7	
456	NEUVILLER-LA-ROCHE	67321		0	0	67	42	1	1	7.239346	48.439454	23	3	0	2	7	3	32	0	5	
457	NEUWILLER-LES-SAVERNE	67322		0	0	67	42	1	1	7.404308	48.824505	4	4	0	1	2	4	5	0	9	
458	NIEDERBRONN-LES-BAINS	67324		0	0	67	42	1	1	7.642968	48.951129	15	2	0	1	2	2	25	0	4	
459	NIEDERHASLACH	67325		0	0	67	42	1	1	7.340918	48.542491	14	3	0	2	7	3	36	0	5	
460	NIEDERHAUSBERGEN	67326		0	0	67	42	1	1	7.701306	48.623019	43	6	0	2	6	3	-1	0	10	
461	NIEDERLAUTERBACH	67327		0	0	67	42	1	1	8.098551	48.970782	11	7	0	1	3	6	34	0	12	
462	NIEDERMODERN	67328		0	0	67	42	1	1	7.627844	48.845562	4	4	0	1	4	2	22	0	4	
463	NIEDERNAI	67329		0	0	67	42	1	1	7.514919	48.448222	16	5	0	2	8	3	27	0	7	
464	NIEDERROEDERN	67330		0	0	67	42	1	1	8.047198	48.905791	25	7	0	1	3	6	34	0	12	
465	NIEDERSCHAEFFOLSHEIM	67331		0	0	67	42	1	1	7.739211	48.772418	9	2	0	1	4	2	4	0	4	
466	NIEDERSOULTZBACH	67333		0	0	67	42	1	1	7.467179	48.848922	4	4	0	1	2	4	5	0	9	
467	NIEDERSTEINBACH	67334		0	0	67	42	1	1	7.711583	49.030286	34	7	0	1	3	6	23	0	12	
468	NORDHEIM	67335		0	0	67	42	1	1	7.510256	48.635264	33	3	0	2	5	3	38	0	5	
469	NORDHOUSE	67336		0	0	67	42	1	1	7.672789	48.447746	7	5	0	2	8	3	12	0	7	
470	NOTHALTEN	67337		0	0	67	42	1	1	7.419493	48.351625	1	5	0	3	9	5	1	0	7	
471	OBENHEIM	67338		0	0	67	42	1	1	7.689876	48.359567	7	5	0	2	8	3	14	0	7	
472	BETSCHDORF	67339		0	0	67	42	1	1	7.902065	48.898728	26	7	0	1	3	2	16	0	12	
473	OBERBRONN	67340		0	0	67	42	1	1	7.607551	48.940830	15	2	0	1	2	2	25	0	4	
474	OBERDORF-SPACHBACH	67341		0	0	67	42	1	1	7.756444	48.925458	35	7	0	1	3	2	23	0	4	
475	OBERHASLACH	67342		0	0	67	42	1	1	7.330306	48.550058	14	3	0	2	7	3	36	0	5	
476	OBERHAUSBERGEN	67343		0	0	67	42	1	1	7.685400	48.606420	43	6	0	2	6	3	-1	0	10	
477	OBERHOFFEN-LES-WISSEMBOURG	67344		0	0	67	42	1	1	7.920282	49.016216	34	7	0	1	3	6	39	0	12	
478	OBERHOFFEN-SUR-MODER	67345		0	0	67	42	1	1	7.863032	48.782623	3	2	0	1	4	2	4	0	4	
479	OBERLAUTERBACH	67346		0	0	67	42	1	1	8.068093	48.949621	25	7	0	1	3	6	34	0	12	
480	OBERMODERN-ZUTZENDORF	67347		0	0	67	42	1	1	7.538792	48.844639	4	4	0	1	2	4	5	0	9	
481	OBERROEDERN	67349		0	0	67	42	1	1	7.972176	48.921469	26	7	0	1	3	6	16	0	12	
482	OBERSCHAEFFOLSHEIM	67350		0	0	67	42	1	1	7.649484	48.584485	43	6	0	2	6	3	-1	0	10	
483	SEEBACH	67351		0	0	67	42	1	1	7.987500	48.970528	34	7	0	1	3	6	16	0	12	
484	OBERSOULTZBACH	67352		0	0	67	42	1	1	7.449819	48.851315	4	4	0	1	2	4	5	0	9	
485	OBERSTEINBACH	67353		0	0	67	42	1	1	7.688299	49.035894	34	7	0	1	3	6	23	0	12	
486	ODRATZHEIM	67354		0	0	67	42	1	1	7.489631	48.600855	33	3	0	2	7	3	38	0	5	
487	OERMINGEN	67355		0	0	67	42	1	1	7.128214	49.000559	20	4	0	1	1	4	30	0	9	
488	OFFENDORF	67356		0	0	67	42	1	1	7.910719	48.712000	3	2	0	1	4	2	17	0	4	
489	OFFWILLER	67358		0	0	67	42	1	1	7.544165	48.910533	15	2	0	1	2	2	20	0	4	
490	OHLUNGEN	67359		0	0	67	42	1	1	7.699015	48.811961	9	2	0	1	4	2	22	0	4	
491	OHNENHEIM	67360		0	0	67	42	1	1	7.507338	48.183900	12	5	0	3	9	5	24	0	7	
492	OLWISHEIM	67361		0	0	67	42	1	1	7.673203	48.696891	5	6	0	1	6	3	3	0	4	
493	ORSCHWILLER	67362		0	0	67	42	1	1	7.384682	48.240880	24	5	0	3	9	5	33	0	7	
494	OSTHOFFEN	67363		0	0	67	42	1	1	7.556754	48.586749	31	6	0	2	6	3	12	0	10	
495	OSTHOUSE	67364		0	0	67	42	1	1	7.643468	48.401850	7	5	0	2	8	3	12	0	7	
496	OSTWALD	67365		0	0	67	42	1	1	7.710813	48.543401	42	6	0	2	6	3	-1	0	10	
497	OTTERSTHAL	67366		0	0	67	42	1	1	7.347262	48.754906	21	4	0	1	5	4	31	0	9	
498	OTTERSWILLER	67367		0	0	67	42	1	1	7.377652	48.725574	13	4	0	1	5	4	31	0	9	
499	OTTROTT	67368		0	0	67	42	1	1	7.424833	48.456948	18	3	0	2	7	3	29	0	5	
500	OTTWILLER	67369		0	0	67	42	1	1	7.230022	48.864820	6	4	0	1	1	4	10	0	9	
501	PETERSBACH	67370		0	0	67	42	1	1	7.268302	48.869092	17	4	0	1	1	4	21	0	9	
502	LA PETITE-PIERRE	67371		0	0	67	42	1	1	7.320482	48.857994	17	4	0	1	2	4	21	0	9	
503	PFAFFENHOFFEN	67372		0	0	67	42	1	1	7.613445	48.844224	4	4	0	1	4	2	22	0	4	
504	PFALZWEYER	67373		0	0	67	42	1	1	7.258782	48.805540	17	4	0	1	1	4	10	0	9	
505	PFETTISHEIM	67374		0	0	67	42	1	1	7.646643	48.659976	31	6	0	2	6	3	9	0	10	
506	PFULGRIESHEIM	67375		0	0	67	42	1	1	7.670687	48.644221	31	6	0	2	6	3	9	0	10	
507	PLAINE	67377		0	0	67	42	1	1	7.149010	48.413500	19	3	0	2	7	3	32	0	5	
508	PLOBSHEIM	67378		0	0	67	42	1	1	7.723657	48.469866	8	6	0	2	6	3	-1	0	10	
509	PREUSCHDORF	67379		0	0	67	42	1	1	7.798073	48.944249	35	7	0	1	3	6	23	0	12	
510	PRINTZHEIM	67380		0	0	67	42	1	1	7.478650	48.790826	21	4	0	1	5	4	5	0	9	
511	PUBERG	67381		0	0	67	42	1	1	7.314325	48.913134	17	4	0	1	2	4	21	0	9	
512	QUATZENHEIM	67382		0	0	67	42	1	1	7.574248	48.626443	31	6	0	2	6	3	9	0	10	
513	RANGEN	67383		0	0	67	42	1	1	7.477080	48.665902	13	4	0	1	5	4	38	0	9	
514	RANRUPT	67384		0	0	67	42	1	1	7.198221	48.374043	19	3	0	2	7	3	32	0	5	
515	RATZWILLER	67385		0	0	67	42	1	1	7.239253	48.953769	20	4	0	1	1	4	8	0	9	
516	RAUWILLER	67386		0	0	67	42	1	1	7.109786	48.811027	6	4	0	1	1	1	-1	0	9	
517	REICHSFELD	67387		0	0	67	42	1	1	7.383982	48.367178	1	5	0	3	9	5	1	0	7	
518	REICHSHOFFEN	67388		0	0	67	42	1	1	7.664542	48.932086	15	2	0	1	2	2	25	0	4	
519	REICHSTETT	67389		0	0	67	42	1	1	7.753558	48.648317	43	6	0	2	6	3	-1	0	10	
